"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.process_id","Input.process_name","Input.step_1","Input.step_2","Input.step_3","Input.step_4","Input.step_5","Input.step_6","Input.step_7","Answer.7_0_missing","Answer.7_0_missing_position.label","Answer.7_10_missing","Answer.7_10_missing_position.label","Answer.7_11_missing","Answer.7_11_missing_position.label","Answer.7_12_missing","Answer.7_12_missing_position.label","Answer.7_13_missing","Answer.7_13_missing_position.label","Answer.7_14_missing","Answer.7_14_missing_position.label","Answer.7_15_missing","Answer.7_15_missing_position.label","Answer.7_16_missing","Answer.7_16_missing_position.label","Answer.7_17_missing","Answer.7_17_missing_position.label","Answer.7_18_missing","Answer.7_18_missing_position.label","Answer.7_19_missing","Answer.7_19_missing_position.label","Answer.7_1_missing","Answer.7_1_missing_position.label","Answer.7_20_missing","Answer.7_20_missing_position.label","Answer.7_21_missing","Answer.7_21_missing_position.label","Answer.7_22_missing","Answer.7_22_missing_position.label","Answer.7_23_missing","Answer.7_23_missing_position.label","Answer.7_24_missing","Answer.7_24_missing_position.label","Answer.7_25_missing","Answer.7_25_missing_position.label","Answer.7_26_missing","Answer.7_26_missing_position.label","Answer.7_27_missing","Answer.7_27_missing_position.label","Answer.7_28_missing","Answer.7_28_missing_position.label","Answer.7_29_missing","Answer.7_29_missing_position.label","Answer.7_2_missing","Answer.7_2_missing_position.label","Answer.7_30_missing","Answer.7_30_missing_position.label","Answer.7_31_missing","Answer.7_31_missing_position.label","Answer.7_32_missing","Answer.7_32_missing_position.label","Answer.7_33_missing","Answer.7_33_missing_position.label","Answer.7_34_missing","Answer.7_34_missing_position.label","Answer.7_35_missing","Answer.7_35_missing_position.label","Answer.7_36_missing","Answer.7_36_missing_position.label","Answer.7_3_missing","Answer.7_3_missing_position.label","Answer.7_4_missing","Answer.7_4_missing_position.label","Answer.7_5_missing","Answer.7_5_missing_position.label","Answer.7_6_missing","Answer.7_6_missing_position.label","Answer.7_7_missing","Answer.7_7_missing_position.label","Answer.7_8_missing","Answer.7_8_missing_position.label","Answer.7_9_missing","Answer.7_9_missing_position.label","Approve","Reject"
"3W5PY7V3UQ9HMSTHSA2J1796Y7CJY6","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","3C8HJ7UOP8WAFA71HVMVKQ6DGHGZMJ","A1RQPZ7TUNISFM","Submitted","Mon Aug 16 00:31:18 PDT 2021","Mon Aug 16 00:31:50 PDT 2021","Thu Aug 19 00:31:50 PDT 2021","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","7_2","Buy a Remote Starter for a Truck","Determine what kind of remote starter you need for your particular type of truck","Make a list of the features you want","Search the Internet for reputable remote starter system manufacturers","Contact manufacturers and ask them to send you all of their remote starter product brochures","Read over the brochures and decide which systems have all of the features you need and want","Research the remote starter systems that apply to your specific needs online","Find retailers that sell the remote starter you are interested in and shop around for the best price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","step 5 & 6","Between Step 5 and Step 6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3W5PY7V3UQ9HMSTHSA2J1796Y7CJY6","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","39U1BHVTDMTD7CQS5LSY23WQVUET3I","A2IVIAT2FWPQHM","Submitted","Mon Aug 16 00:45:09 PDT 2021","Mon Aug 16 00:54:26 PDT 2021","Thu Aug 19 00:54:26 PDT 2021","","","","557","100% (66/66)","100% (63/63)","100% (44/44)","7_2","Buy a Remote Starter for a Truck","Determine what kind of remote starter you need for your particular type of truck","Make a list of the features you want","Search the Internet for reputable remote starter system manufacturers","Contact manufacturers and ask them to send you all of their remote starter product brochures","Read over the brochures and decide which systems have all of the features you need and want","Research the remote starter systems that apply to your specific needs online","Find retailers that sell the remote starter you are interested in and shop around for the best price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","Between Step 1 and Step 2","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3W5PY7V3UQ9HMSTHSA2J1796Y7CJY6","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","37M28K1J0RFJDUT826T4N5NN33OJAA","ABPVF7XEC88WF","Submitted","Mon Aug 16 01:20:10 PDT 2021","Mon Aug 16 01:22:11 PDT 2021","Thu Aug 19 01:22:11 PDT 2021","","","","121","100% (46/46)","100% (46/46)","100% (14/14)","7_2","Buy a Remote Starter for a Truck","Determine what kind of remote starter you need for your particular type of truck","Make a list of the features you want","Search the Internet for reputable remote starter system manufacturers","Contact manufacturers and ask them to send you all of their remote starter product brochures","Read over the brochures and decide which systems have all of the features you need and want","Research the remote starter systems that apply to your specific needs online","Find retailers that sell the remote starter you are interested in and shop around for the best price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NO","N/A","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3W5PY7V3UQ9HMSTHSA2J1796Y7CJY6","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","3FDJT1UU75AHI8N9PV2ZG97EQES5KU","AJC2C0HUFP7J4","Submitted","Mon Aug 16 01:32:20 PDT 2021","Mon Aug 16 01:39:37 PDT 2021","Thu Aug 19 01:39:37 PDT 2021","","","","437","100% (63/63)","100% (63/63)","100% (43/43)","7_2","Buy a Remote Starter for a Truck","Determine what kind of remote starter you need for your particular type of truck","Make a list of the features you want","Search the Internet for reputable remote starter system manufacturers","Contact manufacturers and ask them to send you all of their remote starter product brochures","Read over the brochures and decide which systems have all of the features you need and want","Research the remote starter systems that apply to your specific needs online","Find retailers that sell the remote starter you are interested in and shop around for the best price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","Between Step 3 and Step 4","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3W5PY7V3UQ9HMSTHSA2J1796Y7CJY6","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","33SA9F9TRYW89RAJPAE58E7MQEVEWV","AUGB87RX972IH","Submitted","Mon Aug 16 01:17:45 PDT 2021","Mon Aug 16 01:28:49 PDT 2021","Thu Aug 19 01:28:49 PDT 2021","","","","664","100% (81/81)","100% (78/78)","100% (49/49)","7_2","Buy a Remote Starter for a Truck","Determine what kind of remote starter you need for your particular type of truck","Make a list of the features you want","Search the Internet for reputable remote starter system manufacturers","Contact manufacturers and ask them to send you all of their remote starter product brochures","Read over the brochures and decide which systems have all of the features you need and want","Research the remote starter systems that apply to your specific needs online","Find retailers that sell the remote starter you are interested in and shop around for the best price","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","Between Step 4 and Step 5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TRB893CSKCOG67FXVRGRHXT2GM7GP","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","30BXRYBRP5ZKT11LFBMBTH4ZIUQWHW","A1Y9ZRLSVHCZCD","Submitted","Mon Aug 16 01:29:49 PDT 2021","Mon Aug 16 01:35:51 PDT 2021","Thu Aug 19 01:35:51 PDT 2021","","","","362","100% (101/101)","100% (101/101)","100% (62/62)","7_3","Make Caramel Frosting - Making Classic Caramel Frosting","Place a 2-quart sized saucepan over medium heat","Add the brown sugar into the pan and stir"," Let the mixture boil for 2 minutes, then pour and stir in the milk","Set the saucepan on the side until it's cooled down"," Pour, a little at a time, the powdered sugar; stir as your pour","Fill a bowl with cold water","Finished","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NO","Between Step 4 and Step 5","","","","","","","","","","","",""
"3TRB893CSKCOG67FXVRGRHXT2GM7GP","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","3X4JMASXCNBHUYXEMCJU0BSXMBYB0J","A2T69U2VBQLW3Y","Submitted","Mon Aug 16 00:57:24 PDT 2021","Mon Aug 16 00:58:24 PDT 2021","Thu Aug 19 00:58:24 PDT 2021","","","","60","100% (92/92)","100% (92/92)","100% (46/46)","7_3","Make Caramel Frosting - Making Classic Caramel Frosting","Place a 2-quart sized saucepan over medium heat","Add the brown sugar into the pan and stir"," Let the mixture boil for 2 minutes, then pour and stir in the milk","Set the saucepan on the side until it's cooled down"," Pour, a little at a time, the powdered sugar; stir as your pour","Fill a bowl with cold water","Finished","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NO","Between Step 4 and Step 5","","","","","","","","","","","",""
"3TRB893CSKCOG67FXVRGRHXT2GM7GP","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","37C0GNLMHG55N6HD2XQH42QO2ZU6DK","AJC2C0HUFP7J4","Submitted","Mon Aug 16 00:49:58 PDT 2021","Mon Aug 16 00:52:35 PDT 2021","Thu Aug 19 00:52:35 PDT 2021","","","","157","100% (63/63)","100% (63/63)","100% (43/43)","7_3","Make Caramel Frosting - Making Classic Caramel Frosting","Place a 2-quart sized saucepan over medium heat","Add the brown sugar into the pan and stir"," Let the mixture boil for 2 minutes, then pour and stir in the milk","Set the saucepan on the side until it's cooled down"," Pour, a little at a time, the powdered sugar; stir as your pour","Fill a bowl with cold water","Finished","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","Between Step 2 and Step 3","","","","","","","","","","","",""
"3TRB893CSKCOG67FXVRGRHXT2GM7GP","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","3SKEMFQBZ4705Q6BNT92STH5S3LK81","AQ2BRBVLX3LW7","Submitted","Mon Aug 16 01:05:57 PDT 2021","Mon Aug 16 01:07:11 PDT 2021","Thu Aug 19 01:07:11 PDT 2021","","","","74","100% (19/19)","100% (19/19)","0% (0/0)","7_3","Make Caramel Frosting - Making Classic Caramel Frosting","Place a 2-quart sized saucepan over medium heat","Add the brown sugar into the pan and stir"," Let the mixture boil for 2 minutes, then pour and stir in the milk","Set the saucepan on the side until it's cooled down"," Pour, a little at a time, the powdered sugar; stir as your pour","Fill a bowl with cold water","Finished","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","first decide how to make","Before Step 1","","","","","","","","","","","",""
"3TRB893CSKCOG67FXVRGRHXT2GM7GP","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:13:24 PDT 2021","5","BatchId:4531898;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:13:24 PDT 2021","","","3NGI5ARFTU7J5HJ6105V90GW88OP1S","AUGB87RX972IH","Submitted","Mon Aug 16 01:20:27 PDT 2021","Mon Aug 16 01:30:36 PDT 2021","Thu Aug 19 01:30:36 PDT 2021","","","","609","100% (81/81)","100% (78/78)","100% (49/49)","7_3","Make Caramel Frosting - Making Classic Caramel Frosting","Place a 2-quart sized saucepan over medium heat","Add the brown sugar into the pan and stir"," Let the mixture boil for 2 minutes, then pour and stir in the milk","Set the saucepan on the side until it's cooled down"," Pour, a little at a time, the powdered sugar; stir as your pour","Fill a bowl with cold water","Finished","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no","Between Step 1 and Step 2","","","","","","","","","","","",""
