"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.process_id","Input.process_name","Input.step_1","Input.step_10","Input.step_2","Input.step_3","Input.step_4","Input.step_5","Input.step_6","Input.step_7","Input.step_8","Input.step_9","Answer.10_0_missing","Answer.10_0_missing_position.label","Answer.10_10_missing","Answer.10_10_missing_position.label","Answer.10_11_missing","Answer.10_11_missing_position.label","Answer.10_12_missing","Answer.10_12_missing_position.label","Answer.10_13_missing","Answer.10_13_missing_position.label","Answer.10_14_missing","Answer.10_14_missing_position.label","Answer.10_1_missing","Answer.10_1_missing_position.label","Answer.10_2_missing","Answer.10_2_missing_position.label","Answer.10_3_missing","Answer.10_3_missing_position.label","Answer.10_4_missing","Answer.10_4_missing_position.label","Answer.10_5_missing","Answer.10_5_missing_position.label","Answer.10_6_missing","Answer.10_6_missing_position.label","Answer.10_7_missing","Answer.10_7_missing_position.label","Answer.10_8_missing","Answer.10_8_missing_position.label","Answer.10_9_missing","Answer.10_9_missing_position.label","Approve","Reject"
"3ZXNP4Z39SN42YLG8MOW4921YX87LV","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3TU5ZICBRE3MGT460YTZOFTER99Q8V","A1JIYVK0WFBIJU","Submitted","Mon Aug 16 00:52:36 PDT 2021","Mon Aug 16 01:41:04 PDT 2021","Thu Aug 19 01:41:04 PDT 2021","","","","2908","0% (0/0)","0% (0/0)","0% (0/0)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","NO","Between Step 5 and Step 6","","","","","","","","","","","","","",""
"3ZXNP4Z39SN42YLG8MOW4921YX87LV","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3X87C8JFV7D4ZDJFEWZ456TF34NQS4","A1Y9ZRLSVHCZCD","Submitted","Mon Aug 16 01:19:42 PDT 2021","Mon Aug 16 01:32:07 PDT 2021","Thu Aug 19 01:32:07 PDT 2021","","","","745","100% (101/101)","100% (101/101)","100% (62/62)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","NO","Between Step 4 and Step 5","","","","","","","","","","","","","",""
"3ZXNP4Z39SN42YLG8MOW4921YX87LV","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3L4PIM1GQUI170AOQHGTSIRLGAEYRI","AJC2C0HUFP7J4","Submitted","Mon Aug 16 00:54:01 PDT 2021","Mon Aug 16 01:07:00 PDT 2021","Thu Aug 19 01:07:00 PDT 2021","","","","779","100% (63/63)","100% (63/63)","100% (43/43)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","no","Between Step 4 and Step 5","","","","","","","","","","","","","",""
"3ZXNP4Z39SN42YLG8MOW4921YX87LV","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3PJ71Z61R54YDU3ZKB9YNAGH334195","AK3KLLEOPQWDU","Submitted","Mon Aug 16 01:07:45 PDT 2021","Mon Aug 16 01:25:47 PDT 2021","Thu Aug 19 01:25:47 PDT 2021","","","","1082","100% (104/104)","100% (104/104)","100% (55/55)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","no","Between Step 6 and Step 7","","","","","","","","","","","","","",""
"3ZXNP4Z39SN42YLG8MOW4921YX87LV","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","354P56DE9L5UTVE0IXQY5FCKYDTS74","AUGB87RX972IH","Submitted","Mon Aug 16 01:10:17 PDT 2021","Mon Aug 16 01:17:24 PDT 2021","Thu Aug 19 01:17:24 PDT 2021","","","","427","100% (81/81)","100% (78/78)","100% (49/49)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","no","Between Step 2 and Step 3","","","","","","","","","","","","","",""
"3WJGKMRWVJBRG3SKMMYJ1IMAQZXDCE","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3HMVI3QICKUDEVB7SN1EMR98CDRY1V","A2T69U2VBQLW3Y","Submitted","Mon Aug 16 01:19:32 PDT 2021","Mon Aug 16 01:31:56 PDT 2021","Thu Aug 19 01:31:56 PDT 2021","","","","744","100% (92/92)","100% (92/92)","100% (46/46)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","NO","Between Step 4 and Step 5","","","","","","","","","","","",""
"3WJGKMRWVJBRG3SKMMYJ1IMAQZXDCE","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3SBEHTYCWO5OE1750UMKEQQUTE1IY4","A3QQ01RXI1U44L","Submitted","Mon Aug 16 01:15:02 PDT 2021","Mon Aug 16 01:28:22 PDT 2021","Thu Aug 19 01:28:22 PDT 2021","","","","800","0% (0/0)","0% (0/0)","0% (0/0)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","NO","Between Step 3 and Step 4","","","","","","","","","","","",""
"3WJGKMRWVJBRG3SKMMYJ1IMAQZXDCE","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3FTOP5WARGQNCHVQA4WBYZBAUHFJ0M","ABPVF7XEC88WF","Submitted","Mon Aug 16 01:28:52 PDT 2021","Mon Aug 16 01:37:21 PDT 2021","Thu Aug 19 01:37:21 PDT 2021","","","","509","100% (46/46)","100% (46/46)","100% (14/14)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","NO","N/A","","","","","","","","","","","",""
"3WJGKMRWVJBRG3SKMMYJ1IMAQZXDCE","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3ZGVPD4G6UJES5XLQSN76415APFTZH","AG2C989C328ZF","Submitted","Mon Aug 16 00:54:19 PDT 2021","Mon Aug 16 00:57:09 PDT 2021","Thu Aug 19 00:57:09 PDT 2021","","","","170","0% (0/0)","0% (0/0)","0% (0/0)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","no","Between Step 4 and Step 5","","","","","","","","","","","",""
"3WJGKMRWVJBRG3SKMMYJ1IMAQZXDCE","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3WZ36BJEV4IIA7U5KE74KMU2JMVTBD","AK3KLLEOPQWDU","Submitted","Mon Aug 16 01:00:14 PDT 2021","Mon Aug 16 01:15:22 PDT 2021","Thu Aug 19 01:15:22 PDT 2021","","","","908","100% (104/104)","100% (104/104)","100% (55/55)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","no","Between Step 6 and Step 7","","","","","","","","","","","",""
"3TD33TP5DM4A8RX2OCBM0X8MNB0AB2","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3U8YCDAGXQI4Y4Z35UGKV0NW8C4Q0H","A1Y61KE0P56FQR","Submitted","Mon Aug 16 01:19:03 PDT 2021","Mon Aug 16 01:32:25 PDT 2021","Thu Aug 19 01:32:25 PDT 2021","","","","802","100% (98/98)","100% (98/98)","100% (46/46)","10_4","Make a Vacuum Chamber - Making a Lid for a Cooking Pot Pressure Cooker","Find or buy a pressure cooker pot","Roll the proto putty into a thick rope that will fit around the rim of the pot","Trace the top of the pot on a piece of a crystal clear acrylic sheet"," Mark another, larger circle around the one you just made","Cut the circle out with a jigsaw","Drill a pilot hole in the circle with a ⁄16 in (1","1 cm) drill bit","Use pliers to screw in a ⁄4 inch (0","64 cm) NPT tap","Make a batch of proto putty from silicone and cornstarch","","","","","","","","","","","","","","","","","","","no","Between Step 7 and Step 8","","","","","","","","","",""
"3TD33TP5DM4A8RX2OCBM0X8MNB0AB2","3QH037L2CN8MML4WDVCY8REXC5JAWN","Provide the optional step for completing a process","You will be asked to provide a missing optional step of completing a process","commonsense, event","$0.03","Mon Aug 16 00:14:54 PDT 2021","5","BatchId:4531901;OriginalHitTemplateId:920937340;","3600","259200","Mon Aug 23 00:14:54 PDT 2021","","","3IO1LGZLKAZT6BLMLPF1IACNR8Z68G","A2T69U2VBQLW3Y","Submitted","Mon Aug 16 00:57:53 PDT 2021","Mon Aug 16 01:05:16 PDT 2021","Thu Aug 19 01:05:16 PDT 2021","","","","443","100% (92/92)","100% (92/92)","100% (46/46)","10_4","Make a Vacuum Chamber - Making a Lid for a Cooking Pot Pressure Cooker","Find or buy a pressure cooker pot","Roll the proto putty into a thick rope that will fit around the rim of the pot","Trace the top of the pot on a piece of a crystal clear acrylic sheet"," Mark another, larger circle around the one you just made","Cut the circle out with a jigsaw","Drill a pilot hole in the circle with a ⁄16 in (1","1 cm) drill bit","Use pliers to screw in a ⁄4 inch (0","64 cm) NPT tap","Make a batch of proto putty from silicone and cornstarch","","","","","","","","","","","","","","","","","","","NO","Between Step 6 and Step 7","","","","","","","","","",""
