"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.process_id","Input.process_name","Input.step_1","Input.step_10","Input.step_2","Input.step_3","Input.step_4","Input.step_5","Input.step_6","Input.step_7","Input.step_8","Input.step_9","Answer.10_0_familiar.on","Answer.10_0_missing","Answer.10_0_missing_position.label","Answer.10_0_s1","Answer.10_0_s10","Answer.10_0_s2","Answer.10_0_s3","Answer.10_0_s4","Answer.10_0_s5","Answer.10_0_s6","Answer.10_0_s7","Answer.10_0_s8","Answer.10_0_s9","Answer.10_10_familiar.on","Answer.10_10_missing","Answer.10_10_missing_position.label","Answer.10_10_s1","Answer.10_10_s10","Answer.10_10_s2","Answer.10_10_s3","Answer.10_10_s4","Answer.10_10_s5","Answer.10_10_s6","Answer.10_10_s7","Answer.10_10_s8","Answer.10_10_s9","Answer.10_11_familiar.on","Answer.10_11_missing","Answer.10_11_missing_position.label","Answer.10_11_s1","Answer.10_11_s10","Answer.10_11_s2","Answer.10_11_s3","Answer.10_11_s4","Answer.10_11_s5","Answer.10_11_s6","Answer.10_11_s7","Answer.10_11_s8","Answer.10_11_s9","Answer.10_12_familiar.on","Answer.10_12_missing","Answer.10_12_missing_position.label","Answer.10_12_s1","Answer.10_12_s10","Answer.10_12_s2","Answer.10_12_s3","Answer.10_12_s4","Answer.10_12_s5","Answer.10_12_s6","Answer.10_12_s7","Answer.10_12_s8","Answer.10_12_s9","Answer.10_13_familiar.on","Answer.10_13_missing","Answer.10_13_missing_position.label","Answer.10_13_s1","Answer.10_13_s10","Answer.10_13_s2","Answer.10_13_s3","Answer.10_13_s4","Answer.10_13_s5","Answer.10_13_s6","Answer.10_13_s7","Answer.10_13_s8","Answer.10_13_s9","Answer.10_14_familiar.on","Answer.10_14_missing","Answer.10_14_missing_position.label","Answer.10_14_s1","Answer.10_14_s10","Answer.10_14_s2","Answer.10_14_s3","Answer.10_14_s4","Answer.10_14_s5","Answer.10_14_s6","Answer.10_14_s7","Answer.10_14_s8","Answer.10_14_s9","Answer.10_1_familiar.on","Answer.10_1_missing","Answer.10_1_missing_position.label","Answer.10_1_s1","Answer.10_1_s10","Answer.10_1_s2","Answer.10_1_s3","Answer.10_1_s4","Answer.10_1_s5","Answer.10_1_s6","Answer.10_1_s7","Answer.10_1_s8","Answer.10_1_s9","Answer.10_2_familiar.on","Answer.10_2_missing","Answer.10_2_missing_position.label","Answer.10_2_s1","Answer.10_2_s10","Answer.10_2_s2","Answer.10_2_s3","Answer.10_2_s4","Answer.10_2_s5","Answer.10_2_s6","Answer.10_2_s7","Answer.10_2_s8","Answer.10_2_s9","Answer.10_3_familiar.on","Answer.10_3_missing","Answer.10_3_missing_position.label","Answer.10_3_s1","Answer.10_3_s10","Answer.10_3_s2","Answer.10_3_s3","Answer.10_3_s4","Answer.10_3_s5","Answer.10_3_s6","Answer.10_3_s7","Answer.10_3_s8","Answer.10_3_s9","Answer.10_4_familiar.on","Answer.10_4_missing","Answer.10_4_missing_position.label","Answer.10_4_s1","Answer.10_4_s10","Answer.10_4_s2","Answer.10_4_s3","Answer.10_4_s4","Answer.10_4_s5","Answer.10_4_s6","Answer.10_4_s7","Answer.10_4_s8","Answer.10_4_s9","Answer.10_5_familiar.on","Answer.10_5_missing","Answer.10_5_missing_position.label","Answer.10_5_s1","Answer.10_5_s10","Answer.10_5_s2","Answer.10_5_s3","Answer.10_5_s4","Answer.10_5_s5","Answer.10_5_s6","Answer.10_5_s7","Answer.10_5_s8","Answer.10_5_s9","Answer.10_6_familiar.on","Answer.10_6_missing","Answer.10_6_missing_position.label","Answer.10_6_s1","Answer.10_6_s10","Answer.10_6_s2","Answer.10_6_s3","Answer.10_6_s4","Answer.10_6_s5","Answer.10_6_s6","Answer.10_6_s7","Answer.10_6_s8","Answer.10_6_s9","Answer.10_7_familiar.on","Answer.10_7_missing","Answer.10_7_missing_position.label","Answer.10_7_s1","Answer.10_7_s10","Answer.10_7_s2","Answer.10_7_s3","Answer.10_7_s4","Answer.10_7_s5","Answer.10_7_s6","Answer.10_7_s7","Answer.10_7_s8","Answer.10_7_s9","Answer.10_8_familiar.on","Answer.10_8_missing","Answer.10_8_missing_position.label","Answer.10_8_s1","Answer.10_8_s10","Answer.10_8_s2","Answer.10_8_s3","Answer.10_8_s4","Answer.10_8_s5","Answer.10_8_s6","Answer.10_8_s7","Answer.10_8_s8","Answer.10_8_s9","Answer.10_9_familiar.on","Answer.10_9_missing","Answer.10_9_missing_position.label","Answer.10_9_s1","Answer.10_9_s10","Answer.10_9_s2","Answer.10_9_s3","Answer.10_9_s4","Answer.10_9_s5","Answer.10_9_s6","Answer.10_9_s7","Answer.10_9_s8","Answer.10_9_s9","Approve","Reject"
"3FDWKV9VCO4Q6RFXL6IMEEVA4B5UMQ","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3180JW2OT5EM7OHR7A2NFU7136J5JC","A2CGV4KDKGNKIG","Approved","Mon May 31 13:02:30 PDT 2021","Mon May 31 13:04:01 PDT 2021","Thu Jun 03 13:04:01 PDT 2021","Thu Jun 03 13:04:06 PDT 2021","","","91","100% (3/3)","100% (3/3)","100% (3/3)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","N/A","N/A","2","0","1","2","2","-1","-1","-2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FDWKV9VCO4Q6RFXL6IMEEVA4B5UMQ","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","33C7UALJVM0YZPKPFJ3KNEL6BFE817","AP5SVMS8Q3L0F","Approved","Mon May 31 13:24:24 PDT 2021","Mon May 31 13:36:22 PDT 2021","Thu Jun 03 13:36:22 PDT 2021","Thu Jun 03 13:37:04 PDT 2021","","","718","100% (22/22)","100% (22/22)","100% (22/22)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","N/A","N/A","2","-1","2","2","2","2","2","1","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FDWKV9VCO4Q6RFXL6IMEEVA4B5UMQ","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3EQHHY4HQTUCGMRQZ4HKIHFLBE25G8","A354IONQNVAG91","Approved","Mon May 31 13:02:04 PDT 2021","Mon May 31 13:35:17 PDT 2021","Thu Jun 03 13:35:17 PDT 2021","Thu Jun 03 13:36:04 PDT 2021","","","1993","100% (15/15)","100% (15/15)","100% (15/15)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","After Step 10","2","1","1","1","1","1","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FDWKV9VCO4Q6RFXL6IMEEVA4B5UMQ","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3NJM2BJS4X83SKT4HXUFQWZN4M6PCZ","A1NSS58MHS3QXY","Approved","Mon May 31 12:48:58 PDT 2021","Mon May 31 13:02:31 PDT 2021","Thu Jun 03 13:02:31 PDT 2021","Thu Jun 03 13:03:05 PDT 2021","","","813","100% (99/99)","100% (99/99)","100% (99/99)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","GOOD","Between Step 2 and Step 3","2","2","2","2","1","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FDWKV9VCO4Q6RFXL6IMEEVA4B5UMQ","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3QFUFYSY9ZHO63RVAFSSV49VA35F4C","A3LTZ8MO60ENI3","Approved","Mon May 31 12:55:36 PDT 2021","Mon May 31 12:56:14 PDT 2021","Thu Jun 03 12:56:14 PDT 2021","Thu Jun 03 12:57:04 PDT 2021","","","38","100% (19/19)","100% (3/3)","100% (3/3)","10_2","Use Your Android As Your Workout Trainer - Using My Coach - Workout Trainer","Launch My Coach","Select another workout","Set the workout time","Log in","Add a workout","Go back to the dashboard","View the workouts","Start a workout","Take a rest","Continue the workout","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","None","N/A","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CVDZS288I21N9I7QHNNSEU7UOQFMC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","308Q0PEVB9F9D0ZXSIU4F9X3CNBI92","A1NSS58MHS3QXY","Approved","Mon May 31 12:56:16 PDT 2021","Mon May 31 13:07:33 PDT 2021","Thu Jun 03 13:07:33 PDT 2021","Thu Jun 03 13:08:04 PDT 2021","","","677","100% (99/99)","100% (99/99)","100% (99/99)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","GOOD","Between Step 4 and Step 5","1","1","1","2","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CVDZS288I21N9I7QHNNSEU7UOQFMC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","30MVJZJNHNF58BJ3A0F4RAC3P21J9G","A2KJCBDSJGEBBD","Approved","Mon May 31 13:00:11 PDT 2021","Mon May 31 13:26:45 PDT 2021","Thu Jun 03 13:26:45 PDT 2021","Thu Jun 03 13:27:04 PDT 2021","","","1594","100% (71/71)","100% (71/71)","100% (71/71)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","GOOD","Between Step 5 and Step 6","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CVDZS288I21N9I7QHNNSEU7UOQFMC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3FUI0JHJPY088VSYQ6M7KQSSTD5337","A26QYNNLQCL9IA","Approved","Mon May 31 12:59:00 PDT 2021","Mon May 31 13:09:19 PDT 2021","Thu Jun 03 13:09:19 PDT 2021","Thu Jun 03 13:10:04 PDT 2021","","","619","100% (104/104)","100% (104/104)","100% (104/104)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","GOOD","Between Step 2 and Step 3","2","2","2","1","2","1","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CVDZS288I21N9I7QHNNSEU7UOQFMC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3NJM2BJS4X83SKT4HXUFQWZN4MACPQ","A3UBN46W1BWFHV","Approved","Mon May 31 12:59:02 PDT 2021","Mon May 31 13:15:01 PDT 2021","Thu Jun 03 13:15:01 PDT 2021","Thu Jun 03 13:15:05 PDT 2021","","","959","100% (102/102)","100% (102/102)","100% (102/102)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","Between Step 4 and Step 5","1","2","1","2","2","1","1","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CVDZS288I21N9I7QHNNSEU7UOQFMC","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3ZWFC4W1UV9V79TTLRO53XK52HRRF9","A1SGEO4RATPQP4","Approved","Mon May 31 13:04:02 PDT 2021","Mon May 31 13:47:11 PDT 2021","Thu Jun 03 13:47:11 PDT 2021","Thu Jun 03 13:48:04 PDT 2021","","","2589","100% (92/92)","100% (91/91)","100% (91/91)","10_3","Make German Chocolate Caramel Brownies","Combine the light caramels and the first 1/3 cup of evaporated milk in a saucepan","Remove from the oven and leave to cool","Remove from heat and set aside","Preheat the oven to 350ºF/180ºC"," Mix the German chocolate cake mix, butter, second 1/3 cup of evaporated milk, chopped nuts in a large bowl, by hand","Press half of the batter into the pan","Place in the oven and bake for 8-9 minutes","Drizzle the melted caramel over the top of the semi-cooked cake half and sprinkle over the chocolate chips","Drop small spoonfuls of the remaining half of the batter over the top of the semi-cooked half","Bake at 350ºF/180ºC for 15 to 18 minutes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","N/A","N/A","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371Q3BEXDIBAQLMCBQDG7F9VYI2SZP","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","31IBVUNM9T1N0GAAUBTF4U98NNZFVL","A3GO4HASTF1UIE","Approved","Mon May 31 12:48:04 PDT 2021","Mon May 31 12:48:43 PDT 2021","Thu Jun 03 12:48:43 PDT 2021","Thu Jun 03 12:49:05 PDT 2021","","","39","100% (10/10)","100% (10/10)","100% (10/10)","10_4","Make a Vacuum Chamber - Making a Lid for a Cooking Pot Pressure Cooker","Find or buy a pressure cooker pot","Roll the proto putty into a thick rope that will fit around the rim of the pot","Trace the top of the pot on a piece of a crystal clear acrylic sheet"," Mark another, larger circle around the one you just made","Cut the circle out with a jigsaw","Drill a pilot hole in the circle with a ⁄16 in (1","1 cm) drill bit","Use pliers to screw in a ⁄4 inch (0","64 cm) NPT tap","Make a batch of proto putty from silicone and cornstarch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","good","Between Step 3 and Step 4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371Q3BEXDIBAQLMCBQDG7F9VYI2SZP","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3DYGAII7PMA7ML3NMFVAA1O482JPQI","A2KJCBDSJGEBBD","Approved","Mon May 31 14:01:18 PDT 2021","Mon May 31 14:32:08 PDT 2021","Thu Jun 03 14:32:08 PDT 2021","Thu Jun 03 14:33:04 PDT 2021","","","1850","100% (71/71)","100% (71/71)","100% (71/71)","10_4","Make a Vacuum Chamber - Making a Lid for a Cooking Pot Pressure Cooker","Find or buy a pressure cooker pot","Roll the proto putty into a thick rope that will fit around the rim of the pot","Trace the top of the pot on a piece of a crystal clear acrylic sheet"," Mark another, larger circle around the one you just made","Cut the circle out with a jigsaw","Drill a pilot hole in the circle with a ⁄16 in (1","1 cm) drill bit","Use pliers to screw in a ⁄4 inch (0","64 cm) NPT tap","Make a batch of proto putty from silicone and cornstarch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","GOOD","Between Step 5 and Step 6","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371Q3BEXDIBAQLMCBQDG7F9VYI2SZP","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3FE2ERCCZYA419Q77236LWT4T0QOPW","A1Q890R4148O5G","Approved","Mon May 31 12:51:28 PDT 2021","Mon May 31 12:51:43 PDT 2021","Thu Jun 03 12:51:43 PDT 2021","Thu Jun 03 12:52:05 PDT 2021","","","15","100% (485/485)","100% (200/200)","100% (200/200)","10_4","Make a Vacuum Chamber - Making a Lid for a Cooking Pot Pressure Cooker","Find or buy a pressure cooker pot","Roll the proto putty into a thick rope that will fit around the rim of the pot","Trace the top of the pot on a piece of a crystal clear acrylic sheet"," Mark another, larger circle around the one you just made","Cut the circle out with a jigsaw","Drill a pilot hole in the circle with a ⁄16 in (1","1 cm) drill bit","Use pliers to screw in a ⁄4 inch (0","64 cm) NPT tap","Make a batch of proto putty from silicone and cornstarch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","No","Between Step 2 and Step 3","-1","0","1","-1","0","0","1","-2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"371Q3BEXDIBAQLMCBQDG7F9VYI2SZP","3WDXCWYEATT1CJ20M27ZMN2WD02JY0","Select the essential step for completing a process","You will be asked to rate how essential (important) of each step form completing an overall process.","commonsense, event","$0.10","Mon May 31 12:40:57 PDT 2021","5","BatchId:4461192;OriginalHitTemplateId:920937340;","3600","259200","Mon Jun 07 12:40:57 PDT 2021","","","3L2IS5HSFBKZBTYRN92NGDGYB7GUNM","A1SGEO4RATPQP4","Approved","Mon May 31 13:01:17 PDT 2021","Mon May 31 13:21:10 PDT 2021","Thu Jun 03 13:21:10 PDT 2021","Thu Jun 03 13:22:04 PDT 2021","","","1193","100% (92/92)","100% (91/91)","100% (91/91)","10_4","Make a Vacuum Chamber - Making a Lid for a Cooking Pot Pressure Cooker","Find or buy a pressure cooker pot","Roll the proto putty into a thick rope that will fit around the rim of the pot","Trace the top of the pot on a piece of a crystal clear acrylic sheet"," Mark another, larger circle around the one you just made","Cut the circle out with a jigsaw","Drill a pilot hole in the circle with a ⁄16 in (1","1 cm) drill bit","Use pliers to screw in a ⁄4 inch (0","64 cm) NPT tap","Make a batch of proto putty from silicone and cornstarch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","N/A","N/A","1","1","1","1","1","1","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
